episode_id,processing_time,ged_value,ig_value,spike_detected,topk_neighbors_used
1,0.09280896186828613,0.08673933227707116,0.04490745553946998,False,1
2,0.03271794319152832,0.14618060780326136,0.06307457406490835,False,2
3,0.031167984008789062,0.13285249244590408,0.08687901707423631,False,3
4,0.0299379825592041,0.06852949286782983,0.0818700898752941,False,4
5,0.03032088279724121,0.201772634190576,0.07806033376040071,True,5
6,0.030385971069335938,0.1290847962933513,0.12128053482783205,True,6
7,0.031888723373413086,0.18618620264367064,0.08142325328293173,True,7
8,0.03171420097351074,0.1439415994569714,0.1190268138691642,True,8
9,0.03106999397277832,0.14717398151216016,0.08632100607942526,False,9
10,0.0336451530456543,0.03723855187346334,0.07821014744158203,False,10
11,0.030040264129638672,0.04297321594506053,0.1599999672372135,True,10
12,0.031032085418701172,0.04042516171078968,0.15999998511860586,True,10
13,0.031210899353027344,0.03236129564845423,0.16000000299999997,True,10
14,0.03094196319580078,0.04692409059169644,0.18000000299999996,True,10
15,0.03080606460571289,0.03665626530018611,0.17999998511860585,True,10
16,0.030324935913085938,0.04071891262004568,0.18000000299999996,True,10
17,0.03124403953552246,0.03248481590361631,0.19999996723721347,True,10
18,0.03148078918457031,0.04291593478255803,0.18000000299999996,True,10
19,0.0303952693939209,0.03585329327454348,0.1800000029999996,True,10
20,0.032305002212524414,0.029100945463336136,0.14000000299999993,True,10
21,0.03009510040283203,0.04247128387495293,0.12000000299999994,True,10
22,0.030607938766479492,0.04092492581768548,0.19999998511860584,True,10
23,0.031223058700561523,0.032398534098916146,0.16000000299999997,True,10
24,0.030749082565307617,0.04084491871921231,0.15999994935581724,True,10
25,0.031769752502441406,0.04126842363175709,0.18000000299999996,True,10
26,0.03142094612121582,0.03342066307906862,0.15999998511860586,True,10
27,0.02892589569091797,0.03560807999672413,0.18000000299999996,True,10
28,0.02861499786376953,0.044200057163600016,0.20000000299999995,True,10
29,0.028956890106201172,0.03928188441041598,0.18000000299999996,True,10
30,0.029233932495117188,0.033976806666291534,0.18000000299999996,True,10
31,0.028970003128051758,0.04434028088765849,0.1599999672372096,True,10
32,0.028347015380859375,0.04033035645676878,0.16000000300000017,True,10
33,0.028506040573120117,0.03431469098715685,0.18000000299999996,True,10
34,0.028124332427978516,0.04791051176805909,0.15999998511860586,True,10
35,0.02863788604736328,0.03967155997726651,0.16000000299999997,True,10
36,0.02842402458190918,0.037585627729056215,0.20000000299999995,True,10
37,0.029050111770629883,0.036536452468927394,0.1800000029999996,True,10
38,0.029177188873291016,0.04615869463651724,0.20000000299999995,True,10
39,0.028765201568603516,0.040148487422375256,0.17999998511860496,True,10
40,0.02976202964782715,0.03207038548719557,0.18000000299999996,True,10
41,0.029649019241333008,0.051080952515565436,0.13999996723721345,True,10
42,0.028928041458129883,0.05141518239518421,0.19999998511860584,True,10
43,0.029343843460083008,0.035293660171954226,0.1600000030000004,True,10
44,0.029319047927856445,0.051320401928078206,0.16000000299999997,True,10
45,0.02970600128173828,0.036742111885424124,0.17999994935581723,True,10
46,0.029089927673339844,0.03720760786718035,0.18000000299999996,True,10
47,0.030450820922851562,0.03183957412708725,0.20000000300000015,True,10
48,0.029235124588012695,0.036347145014052,0.17999996723721348,True,10
49,0.030197858810424805,0.035031764936232355,0.20000000299999995,True,10
50,0.03177380561828613,0.02772237516871571,0.16000000299999997,True,10
51,0.02850794792175293,0.049388225674520246,0.19999998511860584,True,10
52,0.028888940811157227,0.045042729793641975,0.15999998511860586,True,10
53,0.028613805770874023,0.03764159877530661,0.17999998511860585,True,10
54,0.028507232666015625,0.03956531237654544,0.15999998511860586,True,10
55,0.028431177139282227,0.043573942081160506,0.14000000299999993,True,10
56,0.028558015823364258,0.03984042774317102,0.18000000299999996,True,10
57,0.02924180030822754,0.03389147082952543,0.12000000299999994,True,10
58,0.02990579605102539,0.041246109690200795,0.20000000299999995,True,10
59,0.029897212982177734,0.03969672669694403,0.20000000299999926,True,10
60,0.030640125274658203,0.03273477827112222,0.17999996723721348,True,10
61,0.029137849807739258,0.05343261777775092,0.15999998511860586,True,10
62,0.029528141021728516,0.050409834006020435,0.17999998511860585,True,10
63,0.02942490577697754,0.033103926537762854,0.16000000299999997,True,10
64,0.02926325798034668,0.05036248432873288,0.14000000299999993,True,10
65,0.029117822647094727,0.03186443474260922,0.16000000300000017,True,10
66,0.0289609432220459,0.03832617019662442,0.15999998511860497,True,10
67,0.02890920639038086,0.028898862244695546,0.17999998511860585,True,10
68,0.02939295768737793,0.0355046976507231,0.16000003876278188,True,10
69,0.028400897979736328,0.028265184421977146,0.16000003876278188,True,10
70,0.02991008758544922,0.026439115633581957,0.2000000029999996,True,10
71,0.029201984405517578,0.04554084847874161,0.16000000299999997,True,10
72,0.028817176818847656,0.03897876041853291,0.15999998511860586,True,10
73,0.028026103973388672,0.03170207339370027,0.1599999672372135,True,10
74,0.028923988342285156,0.037639287725848465,0.15999998511860497,True,10
75,0.028940200805664062,0.03908415598947137,0.16000000299999997,True,10
76,0.029091835021972656,0.03748149299821931,0.15999998511860497,True,10
77,0.029871225357055664,0.031158036851794874,0.18000000299999996,True,10
78,0.03138303756713867,0.03883351556364019,0.15999998511860586,True,10
79,0.029556989669799805,0.031872128936141705,0.16000000299999997,True,10
80,0.03073287010192871,0.030431841964550944,0.16000000299999997,True,10
81,0.02863478660583496,0.042224040981557256,0.17999998511860585,True,10
82,0.02844691276550293,0.044122987951405054,0.16000000299999997,True,10
83,0.028753995895385742,0.03143996144232034,0.16000000299999997,True,10
84,0.028474092483520508,0.04166330372983719,0.17999996723721348,True,10
85,0.028257131576538086,0.03372171982871369,0.17999998511860496,True,10
86,0.028436899185180664,0.034405698723890064,0.19999996723721347,True,10
87,0.02886509895324707,0.03031377508992795,0.18000000299999996,True,10
88,0.029866933822631836,0.035656303783015764,0.17999996723721348,True,10
89,0.03151679039001465,0.03288203651892647,0.20000000299999995,True,10
90,0.03257179260253906,0.024392753686560225,0.17999998511860585,True,10
91,0.03223299980163574,0.04380727844901279,0.1800000029999996,True,10
92,0.034075021743774414,0.040919191948579195,0.18000000299999996,True,10
93,0.030064821243286133,0.033562375273148856,0.16000000299999997,True,10
94,0.02844691276550293,0.04091518270990055,0.13999996723721345,True,10
95,0.028203964233398438,0.044332524724702206,0.17999996723721348,True,10
96,0.02917790412902832,0.03298983671741841,0.19999998511860584,True,10
97,0.029093027114868164,0.03559713028801316,0.20000000300000015,True,10
98,0.03135824203491211,0.04393844259316024,0.18000000299999996,True,10
99,0.02908802032470703,0.04046124678522381,0.18000000299999996,True,10
100,0.03052806854248047,0.033296314431992984,0.16000000299999997,True,10
101,0.02910900115966797,0.12657379524742227,0.14000000299999993,True,10
102,0.028391122817993164,0.14494248600430498,0.1599999672372135,True,10
103,0.02832508087158203,0.11876101722024755,0.20000000299999995,True,10
104,0.028940916061401367,0.1474202044998532,0.17999998511860585,True,10
105,0.028767108917236328,0.09492468321284851,0.18000000299999996,True,10
106,0.02912425994873047,0.10588130064774741,0.18000000299999927,True,10
107,0.029417037963867188,0.06798619290440569,0.20000003876278186,True,10
108,0.030192852020263672,0.06817951709976454,0.18000000299999996,True,10
109,0.028252840042114258,0.05777306335271541,0.18000000299999996,True,10
110,0.030928850173950195,0.02822591039247253,0.16000000299999997,True,10
111,0.028373003005981445,0.051407262204525274,0.15999998511860586,True,10
112,0.02897191047668457,0.04693290972986432,0.09999998511860496,False,10
113,0.027904033660888672,0.03381692125949391,0.18000000299999996,True,10
114,0.028603315353393555,0.045803728138868724,0.19999996723721347,True,10
115,0.02860093116760254,0.046765520308485325,0.18000000299999996,True,10
116,0.029300212860107422,0.05190737046845637,0.20000000299999995,True,10
117,0.02887129783630371,0.038879469366907046,0.19999996723721347,True,10
118,0.029185056686401367,0.05168074114464729,0.19999998511860584,True,10
119,0.028548717498779297,0.03823232754516592,0.17999998511860585,True,10
120,0.030281782150268555,0.03400309336108932,0.11999996723721344,True,10
121,0.028150081634521484,0.050424820980787176,0.15999998511860497,True,10
122,0.028616905212402344,0.05267228045842074,0.20000000299999995,True,10
123,0.02879619598388672,0.03536422859698903,0.1600000029999996,True,10
124,0.029963016510009766,0.04101775507093454,0.16000000300000017,True,10
125,0.030627012252807617,0.051331748134289125,0.18000000299999996,True,10
126,0.02997589111328125,0.047189039145979696,0.18000000299999996,True,10
127,0.029853105545043945,0.040196245874408745,0.18000000299999996,True,10
128,0.030297040939331055,0.04924178329278499,0.14000000299999993,True,10
129,0.028987884521484375,0.0400111686330701,0.17999996723721348,True,10
130,0.02970099449157715,0.03623063711234367,0.16000000299999997,True,10
131,0.02863621711730957,0.05598766753084988,0.16000000299999997,True,10
132,0.028930187225341797,0.052385582004917865,0.1600000030000004,True,10
133,0.02944803237915039,0.03934835851810305,0.20000000299999995,True,10
134,0.02829599380493164,0.047423624377769424,0.1600000030000004,True,10
135,0.029237031936645508,0.052363118875714786,0.18000000300000038,True,10
136,0.028630971908569336,0.05153274779966756,0.18000000299999996,True,10
137,0.029265880584716797,0.046285282902483106,0.20000000299999995,True,10
138,0.029951095581054688,0.05690522894177121,0.17999998511860585,True,10
139,0.028948068618774414,0.044213395354171195,0.18000000299999996,True,10
140,0.02965521812438965,0.03914474380248552,0.16000000299999997,True,10
141,0.029633045196533203,0.06289796497280752,0.13999996723721345,True,10
142,0.029175758361816406,0.06897417905129921,0.20000000299999995,True,10
143,0.02978372573852539,0.03774150421042265,0.17999998511860585,True,10
144,0.030700206756591797,0.0618072163362241,0.18000000299999996,True,10
145,0.031080007553100586,0.04540205645899591,0.2000000029999996,True,10
146,0.030553817749023438,0.05304544764705664,0.20000000299999995,True,10
147,0.030982017517089844,0.03441079041093444,0.17999996723721348,True,10
148,0.029944896697998047,0.03871491195396827,0.16000000299999997,True,10
149,0.029894113540649414,0.033698793134679515,0.19999998511860584,True,10
150,0.03169512748718262,0.026711155520681706,0.18000000299999996,True,10
151,0.029494047164916992,0.05959467185648883,0.12000000299999958,True,10
152,0.029705286026000977,0.048200181189709757,0.18000000299999996,True,10
153,0.029070138931274414,0.03456271052216664,0.18000000299999996,True,10
154,0.029482126235961914,0.040284615674632415,0.14000000299999993,True,10
155,0.028908967971801758,0.04953256252238318,0.20000000299999995,True,10
156,0.030086040496826172,0.054591697185300755,0.18000000299999996,True,10
157,0.029881954193115234,0.03790297742222188,0.18000000299999996,True,10
158,0.029432058334350586,0.04697636696810046,0.20000000299999995,True,10
159,0.029673099517822266,0.03831301382045236,0.17999996723721348,True,10
160,0.03153204917907715,0.03170619656712109,0.13999998511860492,True,10
161,0.03203296661376953,0.06233111304361403,0.12000000299999994,True,10
162,0.030252695083618164,0.05504153896735201,0.14000000299999993,True,10
163,0.0305941104888916,0.03852249571225098,0.16000000299999997,True,10
164,0.02915191650390625,0.05090970322801398,0.16000000299999997,True,10
165,0.02987194061279297,0.04847661584476419,0.1800000029999996,True,10
166,0.028654098510742188,0.04924325370319406,0.19999998511860584,True,10
167,0.029896020889282227,0.04009307756945514,0.18000000299999996,True,10
168,0.02904820442199707,0.04878054031173411,0.20000000299999995,True,10
169,0.029069900512695312,0.03765629366724772,0.15999998511860497,True,10
170,0.029504060745239258,0.03454868376723945,0.15999998511860586,True,10
171,0.03014683723449707,0.06010278412323006,0.15999998511860586,True,10
172,0.028676986694335938,0.06142835311996479,0.17999996723721348,True,10
173,0.028641939163208008,0.03670851096450557,0.16000000299999997,True,10
174,0.029414892196655273,0.05325457822694518,0.17999998511860585,True,10
175,0.029679059982299805,0.04055705113690795,0.15999998511860586,True,10
176,0.02914285659790039,0.07236776163863273,0.20000000299999995,True,10
177,0.029808759689331055,0.03307602976313403,0.19999996723721347,True,10
178,0.029944181442260742,0.03579649812189885,0.19999998511860584,True,10
179,0.02867293357849121,0.025982065511261403,0.18000000299999996,True,10
180,0.031835079193115234,0.021360955198706764,0.1799999672372096,True,10
181,0.02867603302001953,0.057720065358035776,0.16000003876278188,True,10
182,0.030710935592651367,0.05157087452259616,0.14000000299999993,True,10
183,0.031823158264160156,0.03352340718469123,0.14000000299999993,True,10
184,0.02936410903930664,0.040396381632047694,0.18000000299999996,True,10
185,0.029168128967285156,0.044149127425496475,0.18000000300000016,True,10
186,0.028827905654907227,0.04378750334051061,0.15999998511860586,True,10
187,0.02936387062072754,0.03311209033554551,0.18000000299999996,True,10
188,0.029375076293945312,0.04332913075060947,0.20000000299999995,True,10
189,0.029115915298461914,0.0367967396808405,0.17999998511860585,True,10
190,0.029928922653198242,0.025841336145535642,0.18000000299999996,True,10
191,0.029135942459106445,0.05283064229060554,0.18000000299999996,True,10
192,0.028820037841796875,0.05123011665959047,0.17999998511860585,True,10
193,0.0290830135345459,0.03326206530825355,0.20000000299999995,True,10
194,0.029047012329101562,0.04393486783058855,0.15999998511860497,True,10
195,0.028750896453857422,0.048818662612371236,0.20000000300000015,True,10
196,0.029299020767211914,0.04549237659196209,0.18000000299999996,True,10
197,0.030900001525878906,0.03530835172019229,0.1599999672372135,True,10
198,0.029417037963867188,0.04461286523255946,0.17999998511860496,True,10
199,0.028831005096435547,0.036795042106126975,0.16000000299999928,True,10
200,0.03007674217224121,0.03073837340691619,0.13999998511860492,True,10
201,0.029654979705810547,0.10662919568726079,0.1800000029999996,True,10
202,0.029819965362548828,0.12557838410488958,0.16000000299999997,True,10
203,0.02929520606994629,0.1003094305711504,0.18000000299999996,True,10
204,0.029946088790893555,0.13610152278982593,0.18000000299999996,True,10
205,0.029695987701416016,0.1104705219664138,0.19999998511860584,True,10
206,0.029926061630249023,0.1123444872309975,0.19999998511860584,True,10
207,0.030490875244140625,0.09410148215341292,0.19999998511860584,True,10
208,0.029803037643432617,0.07395094961571073,0.16000000299999997,True,10
209,0.02961111068725586,0.05396895893351759,0.1399999851186058,True,10
210,0.03198599815368652,0.023596757060583024,0.14000003876278183,True,10
211,0.029711008071899414,0.02275876748239177,0.16000000300000017,True,10
212,0.029432058334350586,0.026231523408917167,0.15999998511860586,True,10
213,0.02885293960571289,0.02795575541209125,0.18000000299999996,True,10
214,0.02933502197265625,0.04023639168596998,0.20000000299999995,True,10
215,0.02992725372314453,0.03304805070988552,0.16000000299999997,True,10
216,0.029211759567260742,0.04365273195747688,0.16000000299999997,True,10
217,0.030299901962280273,0.031011208829008013,0.17999996723721348,True,10
218,0.02974104881286621,0.03845425967259548,0.1800000208813945,True,10
219,0.029072999954223633,0.024482753268527162,0.20000000299999995,True,10
220,0.031115055084228516,0.02929443643965935,0.17999996723721348,True,10
221,0.02952408790588379,0.021776838365436653,0.13999996723721345,True,10
222,0.029467105865478516,0.0317498673881381,0.15999998511860586,True,10
223,0.028829097747802734,0.025044835777837893,0.16000000300000017,True,10
224,0.029547929763793945,0.0329296956601401,0.16000003876278188,True,10
225,0.029397010803222656,0.035601327656898565,0.15999998511860586,True,10
226,0.030095815658569336,0.0369885881607304,0.14000000299999993,True,10
227,0.029780864715576172,0.03250799300145415,0.17999998511860496,True,10
228,0.030840158462524414,0.03716488496908422,0.1399999851186058,True,10
229,0.029262065887451172,0.02600456859788377,0.16000000299999997,True,10
230,0.0312650203704834,0.030616769624641094,0.12000000299999994,True,10
231,0.03064107894897461,0.024121524043363915,0.19999996723721347,True,10
232,0.030504941940307617,0.02664078735247788,0.20000000299999995,True,10
233,0.029542207717895508,0.025821080180563234,0.14000000299999993,True,10
234,0.03013777732849121,0.038800032600078985,0.15999998511860586,True,10
235,0.029837846755981445,0.034963117433198306,0.18000003876278187,True,10
236,0.030135154724121094,0.04211555487802487,0.15999998511860586,True,10
237,0.030108213424682617,0.037187549883560996,0.20000000299999995,True,10
238,0.029888153076171875,0.043339955397617216,0.20000000299999995,True,10
239,0.029714107513427734,0.029812304523036993,0.17999996723721348,True,10
240,0.03171706199645996,0.031398660162580125,0.1399999851186058,True,10
241,0.030402660369873047,0.02984227841255401,0.17999996723721348,True,10
242,0.030566930770874023,0.04150054234645599,0.14000000299999993,True,10
243,0.0306851863861084,0.03439564894393733,0.16000000299999997,True,10
244,0.030936002731323242,0.05242461549547389,0.20000000299999995,True,10
245,0.02987504005432129,0.034417495703921164,0.18000000300000016,True,10
246,0.030823945999145508,0.04365635500029988,0.18000000299999996,True,10
247,0.03178286552429199,0.03310604190379726,0.17999998511860496,True,10
248,0.030803203582763672,0.03193502203823746,0.16000000299999997,True,10
249,0.030549049377441406,0.02419488561981792,0.18000000299999927,True,10
250,0.03360104560852051,0.023712343177814683,0.16000000299999997,True,10
251,0.029851913452148438,0.022867176844826927,0.14000000299999993,True,10
252,0.02966594696044922,0.031916990602848624,0.18000000299999996,True,10
253,0.029302120208740234,0.028362784063276136,0.15999998511860497,True,10
254,0.029817819595336914,0.0330130332481213,0.16000000299999997,True,10
255,0.030398130416870117,0.040866729403462906,0.15999998511860586,True,10
256,0.029741764068603516,0.04423433888994201,0.16000003876278188,True,10
257,0.030624866485595703,0.032271196748811286,0.18000000299999996,True,10
258,0.0317540168762207,0.03315628030569154,0.19999996723721347,True,10
259,0.03063201904296875,0.024889436522894624,0.18000000299999996,True,10
260,0.033202171325683594,0.026092607664602474,0.15999998511860586,True,10
261,0.029798269271850586,0.029204727147545972,0.16000000299999997,True,10
262,0.029593944549560547,0.03372073483657456,0.14000000299999993,True,10
263,0.02960991859436035,0.030461691482889137,0.13999996723721345,True,10
264,0.029761791229248047,0.04231492083124279,0.19999996723721347,True,10
265,0.030128955841064453,0.03542810097204402,0.17999998511860585,True,10
266,0.03020787239074707,0.04506777469175709,0.20000000300000037,True,10
267,0.031038761138916016,0.033201901394835906,0.17999998511860496,True,10
268,0.03057718276977539,0.039610152708371156,0.1399999493558172,True,10
269,0.029083967208862305,0.026677326884145047,0.18000000299999996,True,10
270,0.0315399169921875,0.02878207933032334,0.1600000029999996,True,10
271,0.03138303756713867,0.03065911661908317,0.17999998511860585,True,10
272,0.03139996528625488,0.04100008860440603,0.17999996723721348,True,10
273,0.030912160873413086,0.03455120593543496,0.19999998511860495,True,10
274,0.030870676040649414,0.051143021683347,0.19999998511860495,True,10
275,0.030643939971923828,0.04039063140941972,0.17999996723721348,True,10
276,0.030768871307373047,0.054482452018525994,0.15999998511860586,True,10
277,0.03059697151184082,0.03743446441222601,0.16000000299999997,True,10
278,0.030971288681030273,0.038180691133624114,0.19999996723721347,True,10
279,0.030501127243041992,0.025410624399990957,0.20000000299999995,True,10
280,0.03327298164367676,0.030660938515097286,0.15999998511860497,True,10
281,0.030939102172851562,0.028373157297879963,0.17999996723721348,True,10
282,0.030676841735839844,0.036749465590761796,0.16000000299999997,True,10
283,0.029589176177978516,0.03139687966270624,0.20000000299999995,True,10
284,0.030508756637573242,0.03914242560801312,0.1599999672372135,True,10
285,0.03008580207824707,0.035349753175639216,0.1600000029999996,True,10
286,0.029915809631347656,0.043940427678459834,0.18000000299999996,True,10
287,0.03102707862854004,0.032897284161733584,0.16000000299999997,True,10
288,0.030141830444335938,0.03819064134160012,0.19999998511860495,True,10
289,0.02942514419555664,0.02628890546317375,0.15999998511860586,True,10
290,0.0317080020904541,0.02472337871209735,0.19999996723721347,True,10
291,0.031136035919189453,0.024377935677963425,0.16000000299999997,True,10
292,0.030498981475830078,0.03218635056701998,0.1599999672372135,True,10
293,0.02969074249267578,0.02656043129023646,0.18000000299999996,True,10
294,0.030095815658569336,0.039180885566527456,0.18000000299999996,True,10
295,0.03012704849243164,0.039739332776132105,0.18000000300000038,True,10
296,0.029783964157104492,0.04046675162025432,0.15999998511860497,True,10
297,0.030768871307373047,0.03549996374622354,0.18000000299999996,True,10
298,0.031031131744384766,0.038037925399001235,0.18000000299999996,True,10
299,0.02953481674194336,0.02844410777274923,0.16000000299999997,True,10
300,0.03261089324951172,0.029898516552496934,0.12000000299999994,True,10
301,0.03088212013244629,0.06385397916037112,0.1599999672372135,True,10
302,0.031180858612060547,0.11456938953037446,0.16000000299999997,True,10
303,0.030087947845458984,0.11028640468311676,0.16000000299999997,True,10
304,0.029881954193115234,0.13861892573605128,0.18000000299999996,True,10
305,0.03102707862854004,0.09852652901873249,0.18000000299999996,True,10
306,0.030670166015625,0.09782510880113067,0.17999996723721348,True,10
307,0.03118896484375,0.06793631710713928,0.15999998511860497,True,10
308,0.03145599365234375,0.06743043270884033,0.17999998511860585,True,10
309,0.02954888343811035,0.06285480841282232,0.17999998511860496,True,10
310,0.03177809715270996,0.029691191087910223,0.16000000299999997,True,10
311,0.03008723258972168,0.04761962134408452,0.18000000299999996,True,10
312,0.03015613555908203,0.04201412146413934,0.13999996723721345,True,10
313,0.030436992645263672,0.03048284759227644,0.16000000299999997,True,10
314,0.03256487846374512,0.04569597689528932,0.20000000299999995,True,10
315,0.03313493728637695,0.04146423680612825,0.17999994935581723,True,10
316,0.02997303009033203,0.051948700971374016,0.13999996723721345,True,10
317,0.030274152755737305,0.03736117458806576,0.1599999672372135,True,10
318,0.03031301498413086,0.046535538043023766,0.20000000299999995,True,10
319,0.03036785125732422,0.03466400522234887,0.18000000299999996,True,10
320,0.03064894676208496,0.03100939400315946,0.15999998511860497,True,10
321,0.029492855072021484,0.04830523647521836,0.14000000299999993,True,10
322,0.03022313117980957,0.04896871409056676,0.13999996723721345,True,10
323,0.029722929000854492,0.03028689455949382,0.1599999672372135,True,10
324,0.030656814575195312,0.04030173183088373,0.13999998511860492,True,10
325,0.029452085494995117,0.04796979908328782,0.18000000299999996,True,10
326,0.029436111450195312,0.04548268099212531,0.13999998511860492,True,10
327,0.030948162078857422,0.0416491862947408,0.18000000299999996,True,10
328,0.03015589714050293,0.04882467608010972,0.20000000299999995,True,10
329,0.03040003776550293,0.03978095459353645,0.16000000299999997,True,10
330,0.03211092948913574,0.03703672548389931,0.18000003876278187,True,10
331,0.030450105667114258,0.05233982082510399,0.1600000029999996,True,10
332,0.029818058013916016,0.04709527663338927,0.16000000299999997,True,10
333,0.029661178588867188,0.03427053890674024,0.18000003876278187,True,10
